"","date","ID","FunSys","FunSys_item","EqGr","EqGr_no","ComGr_no","Unit","Label","MsureGr","MsureGr_lvl","Value"
"162",2007-07-06,"MBH40CT032_XQ60","MBH",40,"CT","032_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",370.478815921481
"163",2007-07-06,"MBH40FL001_XQ01","MBH",40,"FL","001_X","XQ01","m","L1 FDW HP OTC","FDW HP OTC","L1",10.120010890125
"164",2007-07-06,"MBH40FL002_XQ01","MBH",40,"FL","002_X","XQ01","m","L2 FDW HP OTC","FDW HP OTC","L2",10.1630339312533
"165",2007-07-06,"MBH40FL901_XQ01","MBH",40,"FL","901_X","XQ01","m","L 2oo3 FDW HP OTC","FDW HP OTC","L2oo3",10.1551613156884
"166",2007-07-06,"MBH50CT001_XQ60","MBH",50,"CT","001_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",109.75463801133
"167",2007-07-06,"MBH50CT002_XQ60","MBH",50,"CT","002_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",109.085236662141
"168",2007-07-06,"MBH50CT901_XJ60","MBH",50,"CT","901_X","XJ60","degC","T ARND BRG HOUSING","T BRG HOUSING","T3",109.754631558997
"169",2007-07-07,"MBD21CY001_XQ60","MBD",21,"CY","001_X","XQ60","um","REL VIB SHAFT CPRSR R","REL VIB SHAFT CPRSR","R",1.736920164536
"170",2007-07-07,"MBD21CY002_XQ60","MBD",21,"CY","002_X","XQ60","um","REL VIB SHAFT CPRSR L","REL VIB SHAFT CPRSR","L",1.70249299629039
"171",2007-07-07,"MBD22CT002_XQ60","MBD",22,"CT","002_X","XQ60","degC","T THRUST BEAR SIDE 5H SCLD VAL","T THRUST BEAR","5H",40.0233435910868
"172",2007-07-07,"MBD22CT003_XQ60","MBD",22,"CT","003_X","XQ60","degC","T THRUST BEAR SIDE 8H SCLD VAL","T THRUST BEAR","8H",39.9039080756562
"173",2007-07-07,"MBD22CT004_XQ60","MBD",22,"CT","004_X","XQ60","degC","T THRUST BEAR SIDE 11H SCLD VAL","T THRUST BEAR","11H",40.2739916350833
"174",2007-07-07,"MBD22CT005_XQ60","MBD",22,"CT","005_X","XQ60","degC","T THRUST BEAR SIDE 2H SCLD VAL","T THRUST BEAR","2H",40.1149068238796
"175",2007-07-07,"MBD22CT006_XQ60","MBD",22,"CT","006_X","XQ60","degC","T OPP THRUST BEAR 2H SCLD VAL","T OPP THRUST BEAR","2H",40.2978940511192
"176",2007-07-07,"MBD22CT007_XQ60","MBD",22,"CT","007_X","XQ60","degC","T OPP THRUST BEAR 5H SCLD VAL","T OPP THRUST BEAR","5H",40.2644696708414
"177",2007-07-07,"MBH40CF100_XQ60","MBH",40,"CF","100_X","XQ60","mbar","F AIR DESP OTC AP","F AIR DESP OTC AP","AP1",9.53206417941256
"178",2007-07-07,"MBH40CP015_XQ60","MBH",40,"CP","015_X","XQ60","mbar","DP QW NOZ HP","DP QW NOZ HP","HP1",0.522634365520775
"179",2007-07-07,"MBH40CP100_XQ60","MBH",40,"CP","100_X","XQ60","barA","P AIR DESP OTC AP","P AIR DESP","AP1",1.0106780768305
"180",2007-07-07,"MBH40CP100_XQ65","MBH",40,"CP","100_X","XQ65","barA","P TOT AIR DESO OTC AP","P TOT AIR DESO","AP1",1.03162791077361
"181",2007-07-07,"MBH40CT001_XQ60","MBH",40,"CT","001_X","XQ60","degC","T AFTR HPCLR 1","T AFT HPCLR","HPCLR_1",143.75701589166
"182",2007-07-07,"MBH40CT002_XQ60","MBH",40,"CT","002_X","XQ60","degC","T AFT HPCLR 2","T AFT HPCLR","HPCLR_2",137.899080690084
"183",2007-07-07,"MBH40CT003_XQ60","MBH",40,"CT","003_X","XQ60","degC","T AFT HPCLR 3","T AFT HPCLR","HPCLR_3",137.944531645802
"184",2007-07-07,"MBH40CT011_XQ60","MBH",40,"CT","011_X","XQ60","degC","T COOL AIR HP TRB DISK11 SCLD VAL","T COOL AIR HP TRB","DISK11",277.934331421059
"185",2007-07-07,"MBH40CT012_XQ60","MBH",40,"CT","012_X","XQ60","degC","T COOL AIR HP TRB DISK12 SCLD VAL","T COOL AIR HP TRB","DISK12",277.132714043056
"186",2007-07-07,"MBH40CT021_XQ60","MBH",40,"CT","021_X","XQ60","degC","T COMP 1 MBH40GD010","T COMP","MBH40GD010",28.978792104923
"187",2007-07-07,"MBH40CT022_XQ60","MBH",40,"CT","022_X","XQ60","degC","T COMP 2 MBH40GD010","T COMP","MBH40GD010",28.7409974424682
"188",2007-07-07,"MBH40CT023_XQ60","MBH",40,"CT","023_X","XQ60","degC","T COMP 3 MBH40GD010","T COMP","MBH40GD010",28.6372472638588
"189",2007-07-07,"MBH40CT031_XQ60","MBH",40,"CT","031_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",249.276301100804
"190",2007-07-07,"MBH40CT032_XQ60","MBH",40,"CT","032_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",249.019255138426
"191",2007-07-07,"MBH40FL001_XQ01","MBH",40,"FL","001_X","XQ01","m","L1 FDW HP OTC","FDW HP OTC","L1",0.134661599773223
"192",2007-07-07,"MBH40FL002_XQ01","MBH",40,"FL","002_X","XQ01","m","L2 FDW HP OTC","FDW HP OTC","L2",0.228499120044965
"193",2007-07-07,"MBH40FL901_XQ01","MBH",40,"FL","901_X","XQ01","m","L 2oo3 FDW HP OTC","FDW HP OTC","L2oo3",0.186982883970475
"194",2007-07-07,"MBH50CT001_XQ60","MBH",50,"CT","001_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",95.6516109271719
"195",2007-07-07,"MBH50CT002_XQ60","MBH",50,"CT","002_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",94.5471733727407
"196",2007-07-07,"MBH50CT901_XJ60","MBH",50,"CT","901_X","XJ60","degC","T ARND BRG HOUSING","T BRG HOUSING","T3",95.6515987073328
"197",2007-07-08,"MBD21CY001_XQ60","MBD",21,"CY","001_X","XQ60","um","REL VIB SHAFT CPRSR R","REL VIB SHAFT CPRSR","R",5.03184411748857
"198",2007-07-08,"MBD21CY002_XQ60","MBD",21,"CY","002_X","XQ60","um","REL VIB SHAFT CPRSR L","REL VIB SHAFT CPRSR","L",6.98892867864309
"199",2007-07-08,"MBD22CT002_XQ60","MBD",22,"CT","002_X","XQ60","degC","T THRUST BEAR SIDE 5H SCLD VAL","T THRUST BEAR","5H",43.1640965101742
"200",2007-07-08,"MBD22CT003_XQ60","MBD",22,"CT","003_X","XQ60","degC","T THRUST BEAR SIDE 8H SCLD VAL","T THRUST BEAR","8H",43.0494299520156
"201",2007-07-08,"MBD22CT004_XQ60","MBD",22,"CT","004_X","XQ60","degC","T THRUST BEAR SIDE 11H SCLD VAL","T THRUST BEAR","11H",43.4044565849693
"202",2007-07-08,"MBD22CT005_XQ60","MBD",22,"CT","005_X","XQ60","degC","T THRUST BEAR SIDE 2H SCLD VAL","T THRUST BEAR","2H",43.1645976848437
"203",2007-07-08,"MBD22CT006_XQ60","MBD",22,"CT","006_X","XQ60","degC","T OPP THRUST BEAR 2H SCLD VAL","T OPP THRUST BEAR","2H",42.6718614130835
"204",2007-07-08,"MBD22CT007_XQ60","MBD",22,"CT","007_X","XQ60","degC","T OPP THRUST BEAR 5H SCLD VAL","T OPP THRUST BEAR","5H",42.8974624760796
"205",2007-07-08,"MBH40CF100_XQ60","MBH",40,"CF","100_X","XQ60","mbar","F AIR DESP OTC AP","F AIR DESP OTC AP","AP1",23.334839173087
"206",2007-07-08,"MBH40CP015_XQ60","MBH",40,"CP","015_X","XQ60","mbar","DP QW NOZ HP","DP QW NOZ HP","HP1",23.696703333188
"207",2007-07-08,"MBH40CP100_XQ60","MBH",40,"CP","100_X","XQ60","barA","P AIR DESP OTC AP","P AIR DESP","AP1",2.40501426762865
"208",2007-07-08,"MBH40CP100_XQ65","MBH",40,"CP","100_X","XQ65","barA","P TOT AIR DESO OTC AP","P TOT AIR DESO","AP1",2.41072332839768
"209",2007-07-08,"MBH40CT001_XQ60","MBH",40,"CT","001_X","XQ60","degC","T AFTR HPCLR 1","T AFT HPCLR","HPCLR_1",130.250272081755
"210",2007-07-08,"MBH40CT002_XQ60","MBH",40,"CT","002_X","XQ60","degC","T AFT HPCLR 2","T AFT HPCLR","HPCLR_2",124.423496466277
"211",2007-07-08,"MBH40CT003_XQ60","MBH",40,"CT","003_X","XQ60","degC","T AFT HPCLR 3","T AFT HPCLR","HPCLR_3",124.59415248507
"212",2007-07-08,"MBH40CT011_XQ60","MBH",40,"CT","011_X","XQ60","degC","T COOL AIR HP TRB DISK11 SCLD VAL","T COOL AIR HP TRB","DISK11",199.775148527322
"213",2007-07-08,"MBH40CT012_XQ60","MBH",40,"CT","012_X","XQ60","degC","T COOL AIR HP TRB DISK12 SCLD VAL","T COOL AIR HP TRB","DISK12",199.228263547451
"214",2007-07-08,"MBH40CT021_XQ60","MBH",40,"CT","021_X","XQ60","degC","T COMP 1 MBH40GD010","T COMP","MBH40GD010",29.3049441139429
"215",2007-07-08,"MBH40CT022_XQ60","MBH",40,"CT","022_X","XQ60","degC","T COMP 2 MBH40GD010","T COMP","MBH40GD010",29.0362416741679
"216",2007-07-08,"MBH40CT023_XQ60","MBH",40,"CT","023_X","XQ60","degC","T COMP 3 MBH40GD010","T COMP","MBH40GD010",28.976188013942
"217",2007-07-08,"MBH40CT031_XQ60","MBH",40,"CT","031_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",171.902752458156
"218",2007-07-08,"MBH40CT032_XQ60","MBH",40,"CT","032_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",171.785932783009
"219",2007-07-08,"MBH40FL001_XQ01","MBH",40,"FL","001_X","XQ01","m","L1 FDW HP OTC","FDW HP OTC","L1",0.736181358167766
"220",2007-07-08,"MBH40FL002_XQ01","MBH",40,"FL","002_X","XQ01","m","L2 FDW HP OTC","FDW HP OTC","L2",0.814987603068816
"221",2007-07-08,"MBH40FL901_XQ01","MBH",40,"FL","901_X","XQ01","m","L 2oo3 FDW HP OTC","FDW HP OTC","L2oo3",0.784161794853935
"222",2007-07-08,"MBH50CT001_XQ60","MBH",50,"CT","001_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",74.0594238476822
"223",2007-07-08,"MBH50CT002_XQ60","MBH",50,"CT","002_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",73.4963855890457
"224",2007-07-08,"MBH50CT901_XJ60","MBH",50,"CT","901_X","XJ60","degC","T ARND BRG HOUSING","T BRG HOUSING","T3",74.059413554245
"225",2007-07-09,"MBD21CY001_XQ60","MBD",21,"CY","001_X","XQ60","um","REL VIB SHAFT CPRSR R","REL VIB SHAFT CPRSR","R",1.70151817826586
"226",2007-07-09,"MBD21CY002_XQ60","MBD",21,"CY","002_X","XQ60","um","REL VIB SHAFT CPRSR L","REL VIB SHAFT CPRSR","L",1.64236356097668
"227",2007-07-09,"MBD22CT002_XQ60","MBD",22,"CT","002_X","XQ60","degC","T THRUST BEAR SIDE 5H SCLD VAL","T THRUST BEAR","5H",40.1055443708652
"228",2007-07-09,"MBD22CT003_XQ60","MBD",22,"CT","003_X","XQ60","degC","T THRUST BEAR SIDE 8H SCLD VAL","T THRUST BEAR","8H",39.980544497364
"229",2007-07-09,"MBD22CT004_XQ60","MBD",22,"CT","004_X","XQ60","degC","T THRUST BEAR SIDE 11H SCLD VAL","T THRUST BEAR","11H",40.3542123611377
"230",2007-07-09,"MBD22CT005_XQ60","MBD",22,"CT","005_X","XQ60","degC","T THRUST BEAR SIDE 2H SCLD VAL","T THRUST BEAR","2H",40.1986793862523
"231",2007-07-09,"MBD22CT006_XQ60","MBD",22,"CT","006_X","XQ60","degC","T OPP THRUST BEAR 2H SCLD VAL","T OPP THRUST BEAR","2H",40.3836346447836
"232",2007-07-09,"MBD22CT007_XQ60","MBD",22,"CT","007_X","XQ60","degC","T OPP THRUST BEAR 5H SCLD VAL","T OPP THRUST BEAR","5H",40.3528131034427
"233",2007-07-09,"MBH40CF100_XQ60","MBH",40,"CF","100_X","XQ60","mbar","F AIR DESP OTC AP","F AIR DESP OTC AP","AP1",9.52475023369051
"234",2007-07-09,"MBH40CP015_XQ60","MBH",40,"CP","015_X","XQ60","mbar","DP QW NOZ HP","DP QW NOZ HP","HP1",0.819743778087211
"235",2007-07-09,"MBH40CP100_XQ60","MBH",40,"CP","100_X","XQ60","barA","P AIR DESP OTC AP","P AIR DESP","AP1",1.02391069652795
"236",2007-07-09,"MBH40CP100_XQ65","MBH",40,"CP","100_X","XQ65","barA","P TOT AIR DESO OTC AP","P TOT AIR DESO","AP1",1.04527992990509
"237",2007-07-09,"MBH40CT001_XQ60","MBH",40,"CT","001_X","XQ60","degC","T AFTR HPCLR 1","T AFT HPCLR","HPCLR_1",176.070069155538
"238",2007-07-09,"MBH40CT002_XQ60","MBH",40,"CT","002_X","XQ60","degC","T AFT HPCLR 2","T AFT HPCLR","HPCLR_2",167.562817858119
"239",2007-07-09,"MBH40CT003_XQ60","MBH",40,"CT","003_X","XQ60","degC","T AFT HPCLR 3","T AFT HPCLR","HPCLR_3",167.656810205023
"240",2007-07-09,"MBH40CT011_XQ60","MBH",40,"CT","011_X","XQ60","degC","T COOL AIR HP TRB DISK11 SCLD VAL","T COOL AIR HP TRB","DISK11",291.166465605828
"241",2007-07-09,"MBH40CT012_XQ60","MBH",40,"CT","012_X","XQ60","degC","T COOL AIR HP TRB DISK12 SCLD VAL","T COOL AIR HP TRB","DISK12",290.572427132755
"242",2007-07-09,"MBH40CT021_XQ60","MBH",40,"CT","021_X","XQ60","degC","T COMP 1 MBH40GD010","T COMP","MBH40GD010",29.3995491975625
"243",2007-07-09,"MBH40CT022_XQ60","MBH",40,"CT","022_X","XQ60","degC","T COMP 2 MBH40GD010","T COMP","MBH40GD010",29.1934023640093
"244",2007-07-09,"MBH40CT023_XQ60","MBH",40,"CT","023_X","XQ60","degC","T COMP 3 MBH40GD010","T COMP","MBH40GD010",29.0934770768698
"245",2007-07-09,"MBH40CT031_XQ60","MBH",40,"CT","031_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",260.175727025914
"246",2007-07-09,"MBH40CT032_XQ60","MBH",40,"CT","032_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT","End Face",259.792011121493
"247",2007-07-09,"MBH40FL001_XQ01","MBH",40,"FL","001_X","XQ01","m","L1 FDW HP OTC","FDW HP OTC","L1",-0.331061977410475
"248",2007-07-09,"MBH40FL002_XQ01","MBH",40,"FL","002_X","XQ01","m","L2 FDW HP OTC","FDW HP OTC","L2",-0.266846707887442
"249",2007-07-09,"MBH40FL901_XQ01","MBH",40,"FL","901_X","XQ01","m","L 2oo3 FDW HP OTC","FDW HP OTC","L2oo3",-0.286238859220625
"250",2007-07-09,"MBH50CT001_XQ60","MBH",50,"CT","001_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",82.4465549654028
"251",2007-07-09,"MBH50CT002_XQ60","MBH",50,"CT","002_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING","T1",81.5401521819965
"252",2007-07-09,"MBH50CT901_XJ60","MBH",50,"CT","901_X","XJ60","degC","T ARND BRG HOUSING","T BRG HOUSING","T3",82.446555644456
"253",2007-07-10,"MBD21CY001_XQ60","MBD",21,"CY","001_X","XQ60","um","REL VIB SHAFT CPRSR R","REL VIB SHAFT CPRSR","R",30.2606759931451
"254",2007-07-10,"MBD21CY002_XQ60","MBD",21,"CY","002_X","XQ60","um","REL VIB SHAFT CPRSR L","REL VIB SHAFT CPRSR","L",55.7536712707972
"255",2007-07-10,"MBD22CT002_XQ60","MBD",22,"CT","002_X","XQ60","degC","T THRUST BEAR SIDE 5H SCLD VAL","T THRUST BEAR","5H",79.5181548683709
"256",2007-07-10,"MBD22CT003_XQ60","MBD",22,"CT","003_X","XQ60","degC","T THRUST BEAR SIDE 8H SCLD VAL","T THRUST BEAR","8H",79.1710658729491
"257",2007-07-10,"MBD22CT004_XQ60","MBD",22,"CT","004_X","XQ60","degC","T THRUST BEAR SIDE 11H SCLD VAL","T THRUST BEAR","11H",81.6754764978246
"258",2007-07-10,"MBD22CT005_XQ60","MBD",22,"CT","005_X","XQ60","degC","T THRUST BEAR SIDE 2H SCLD VAL","T THRUST BEAR","2H",80.4707352708854
"259",2007-07-10,"MBD22CT006_XQ60","MBD",22,"CT","006_X","XQ60","degC","T OPP THRUST BEAR 2H SCLD VAL","T OPP THRUST BEAR","2H",60.7437388517483
"260",2007-07-10,"MBD22CT007_XQ60","MBD",22,"CT","007_X","XQ60","degC","T OPP THRUST BEAR 5H SCLD VAL","T OPP THRUST BEAR","5H",61.1225561897517
