"","X1","date","ID","FunSys","FunSys_item","EqGr","EqGr_no","ComGr_no","Unit","Label","MsureGr","H11","H2","H5","H8","AP1","DISK11","DISK12","End_Face","HP1","HPCLR_1","HPCLR_2","HPCLR_3","L","L1","L2","L2oo3","MBH40GD010","R","T1","T3"
"422",422,2007-07-16,"MBD21CY002_XQ60","MBD",21,"CY","002_X","XQ60","um","REL VIB SHAFT CPRSR L","REL VIB SHAFT CPRSR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3891149494496,NA,NA,NA,NA,NA,NA,NA
"423",423,2007-07-16,"MBD22CT002_XQ60","MBD",22,"CT","002_X","XQ60","degC","T THRUST BEAR SIDE 5H SCLD VAL","T THRUST BEAR",NA,NA,81.4580911504271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",424,2007-07-16,"MBD22CT003_XQ60","MBD",22,"CT","003_X","XQ60","degC","T THRUST BEAR SIDE 8H SCLD VAL","T THRUST BEAR",NA,NA,NA,81.0463792288137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",425,2007-07-16,"MBD22CT004_XQ60","MBD",22,"CT","004_X","XQ60","degC","T THRUST BEAR SIDE 11H SCLD VAL","T THRUST BEAR",84.3589087906088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",426,2007-07-16,"MBD22CT005_XQ60","MBD",22,"CT","005_X","XQ60","degC","T THRUST BEAR SIDE 2H SCLD VAL","T THRUST BEAR",NA,83.1726786666678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",427,2007-07-16,"MBD22CT006_XQ60","MBD",22,"CT","006_X","XQ60","degC","T OPP THRUST BEAR 2H SCLD VAL","T OPP THRUST BEAR",NA,61.111954228967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",428,2007-07-16,"MBD22CT007_XQ60","MBD",22,"CT","007_X","XQ60","degC","T OPP THRUST BEAR 5H SCLD VAL","T OPP THRUST BEAR",NA,NA,61.3622905119578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",429,2007-07-16,"MBH40CF100_XQ60","MBH",40,"CF","100_X","XQ60","mbar","F AIR DESP OTC AP","F AIR DESP OTC AP",NA,NA,NA,NA,227.526354090532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",430,2007-07-16,"MBH40CP015_XQ60","MBH",40,"CP","015_X","XQ60","mbar","DP QW NOZ HP","DP QW NOZ HP",NA,NA,NA,NA,NA,NA,NA,NA,343.992531243853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",431,2007-07-16,"MBH40CP100_XQ60","MBH",40,"CP","100_X","XQ60","barA","P AIR DESP OTC AP","P AIR DESP",NA,NA,NA,NA,26.0129142965376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",432,2007-07-16,"MBH40CP100_XQ65","MBH",40,"CP","100_X","XQ65","barA","P TOT AIR DESO OTC AP","P TOT AIR DESO",NA,NA,NA,NA,25.9128987664624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",433,2007-07-16,"MBH40CT001_XQ60","MBH",40,"CT","001_X","XQ60","degC","T AFTR HPCLR 1","T AFT HPCLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,340.146322316128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",434,2007-07-16,"MBH40CT002_XQ60","MBH",40,"CT","002_X","XQ60","degC","T AFT HPCLR 2","T AFT HPCLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.939565173252,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",435,2007-07-16,"MBH40CT003_XQ60","MBH",40,"CT","003_X","XQ60","degC","T AFT HPCLR 3","T AFT HPCLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.999845095191,NA,NA,NA,NA,NA,NA,NA,NA
"436",436,2007-07-16,"MBH40CT011_XQ60","MBH",40,"CT","011_X","XQ60","degC","T COOL AIR HP TRB DISK11 SCLD VAL","T COOL AIR HP TRB",NA,NA,NA,NA,NA,447.588807475411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",437,2007-07-16,"MBH40CT012_XQ60","MBH",40,"CT","012_X","XQ60","degC","T COOL AIR HP TRB DISK12 SCLD VAL","T COOL AIR HP TRB",NA,NA,NA,NA,NA,NA,447.49330928217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",438,2007-07-16,"MBH40CT021_XQ60","MBH",40,"CT","021_X","XQ60","degC","T COMP 1 MBH40GD010","T COMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0031606799722,NA,NA,NA
"439",439,2007-07-16,"MBH40CT022_XQ60","MBH",40,"CT","022_X","XQ60","degC","T COMP 2 MBH40GD010","T COMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7614311221198,NA,NA,NA
"440",440,2007-07-16,"MBH40CT023_XQ60","MBH",40,"CT","023_X","XQ60","degC","T COMP 3 MBH40GD010","T COMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6966226318692,NA,NA,NA
"441",441,2007-07-16,"MBH40CT031_XQ60","MBH",40,"CT","031_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT",NA,NA,NA,NA,NA,NA,NA,372.620143412054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",442,2007-07-16,"MBH40CT032_XQ60","MBH",40,"CT","032_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT",NA,NA,NA,NA,NA,NA,NA,372.662594688021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",443,2007-07-16,"MBH40FL001_XQ01","MBH",40,"FL","001_X","XQ01","m","L1 FDW HP OTC","FDW HP OTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3462425545347,NA,NA,NA,NA,NA,NA
"444",444,2007-07-16,"MBH40FL002_XQ01","MBH",40,"FL","002_X","XQ01","m","L2 FDW HP OTC","FDW HP OTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3462425545347,NA,NA,NA,NA,NA
"445",445,2007-07-16,"MBH40FL901_XQ01","MBH",40,"FL","901_X","XQ01","m","L 2oo3 FDW HP OTC","FDW HP OTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3436318293698,NA,NA,NA,NA
"446",446,2007-07-16,"MBH50CT001_XQ60","MBH",50,"CT","001_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.255548009566,NA
"447",447,2007-07-16,"MBH50CT002_XQ60","MBH",50,"CT","002_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.770625482326,NA
"448",448,2007-07-16,"MBH50CT901_XJ60","MBH",50,"CT","901_X","XJ60","degC","T ARND BRG HOUSING","T BRG HOUSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.255545435521
"449",449,2007-07-17,"MBD21CY001_XQ60","MBD",21,"CY","001_X","XQ60","um","REL VIB SHAFT CPRSR R","REL VIB SHAFT CPRSR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.8594506140185,NA,NA
"450",450,2007-07-17,"MBD21CY002_XQ60","MBD",21,"CY","002_X","XQ60","um","REL VIB SHAFT CPRSR L","REL VIB SHAFT CPRSR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3127780103854,NA,NA,NA,NA,NA,NA,NA
"451",451,2007-07-17,"MBD22CT002_XQ60","MBD",22,"CT","002_X","XQ60","degC","T THRUST BEAR SIDE 5H SCLD VAL","T THRUST BEAR",NA,NA,82.9124574259375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",452,2007-07-17,"MBD22CT003_XQ60","MBD",22,"CT","003_X","XQ60","degC","T THRUST BEAR SIDE 8H SCLD VAL","T THRUST BEAR",NA,NA,NA,82.4107891374144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",453,2007-07-17,"MBD22CT004_XQ60","MBD",22,"CT","004_X","XQ60","degC","T THRUST BEAR SIDE 11H SCLD VAL","T THRUST BEAR",85.7508880911065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",454,2007-07-17,"MBD22CT005_XQ60","MBD",22,"CT","005_X","XQ60","degC","T THRUST BEAR SIDE 2H SCLD VAL","T THRUST BEAR",NA,84.5781098145255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",455,2007-07-17,"MBD22CT006_XQ60","MBD",22,"CT","006_X","XQ60","degC","T OPP THRUST BEAR 2H SCLD VAL","T OPP THRUST BEAR",NA,61.2056751695017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",456,2007-07-17,"MBD22CT007_XQ60","MBD",22,"CT","007_X","XQ60","degC","T OPP THRUST BEAR 5H SCLD VAL","T OPP THRUST BEAR",NA,NA,61.3859100781238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",457,2007-07-17,"MBH40CF100_XQ60","MBH",40,"CF","100_X","XQ60","mbar","F AIR DESP OTC AP","F AIR DESP OTC AP",NA,NA,NA,NA,240.790889974566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",458,2007-07-17,"MBH40CP015_XQ60","MBH",40,"CP","015_X","XQ60","mbar","DP QW NOZ HP","DP QW NOZ HP",NA,NA,NA,NA,NA,NA,NA,NA,362.410539923974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",459,2007-07-17,"MBH40CP100_XQ60","MBH",40,"CP","100_X","XQ60","barA","P AIR DESP OTC AP","P AIR DESP",NA,NA,NA,NA,27.8196597419444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",460,2007-07-17,"MBH40CP100_XQ65","MBH",40,"CP","100_X","XQ65","barA","P TOT AIR DESO OTC AP","P TOT AIR DESO",NA,NA,NA,NA,27.7176909346632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",461,2007-07-17,"MBH40CT001_XQ60","MBH",40,"CT","001_X","XQ60","degC","T AFTR HPCLR 1","T AFT HPCLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,340.143530266267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",462,2007-07-17,"MBH40CT002_XQ60","MBH",40,"CT","002_X","XQ60","degC","T AFT HPCLR 2","T AFT HPCLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.937690404797,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",463,2007-07-17,"MBH40CT003_XQ60","MBH",40,"CT","003_X","XQ60","degC","T AFT HPCLR 3","T AFT HPCLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.998067836435,NA,NA,NA,NA,NA,NA,NA,NA
"464",464,2007-07-17,"MBH40CT011_XQ60","MBH",40,"CT","011_X","XQ60","degC","T COOL AIR HP TRB DISK11 SCLD VAL","T COOL AIR HP TRB",NA,NA,NA,NA,NA,452.010199508044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",465,2007-07-17,"MBH40CT012_XQ60","MBH",40,"CT","012_X","XQ60","degC","T COOL AIR HP TRB DISK12 SCLD VAL","T COOL AIR HP TRB",NA,NA,NA,NA,NA,NA,451.924567431042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",466,2007-07-17,"MBH40CT021_XQ60","MBH",40,"CT","021_X","XQ60","degC","T COMP 1 MBH40GD010","T COMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2209308798918,NA,NA,NA
"467",467,2007-07-17,"MBH40CT022_XQ60","MBH",40,"CT","022_X","XQ60","degC","T COMP 2 MBH40GD010","T COMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9649650436441,NA,NA,NA
"468",468,2007-07-17,"MBH40CT023_XQ60","MBH",40,"CT","023_X","XQ60","degC","T COMP 3 MBH40GD010","T COMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.90248445657,NA,NA,NA
"469",469,2007-07-17,"MBH40CT031_XQ60","MBH",40,"CT","031_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT",NA,NA,NA,NA,NA,NA,NA,376.500530200799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",470,2007-07-17,"MBH40CT032_XQ60","MBH",40,"CT","032_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT",NA,NA,NA,NA,NA,NA,NA,376.624570722847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",471,2007-07-17,"MBH40FL001_XQ01","MBH",40,"FL","001_X","XQ01","m","L1 FDW HP OTC","FDW HP OTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9006311540208,NA,NA,NA,NA,NA,NA
"472",472,2007-07-17,"MBH40FL002_XQ01","MBH",40,"FL","002_X","XQ01","m","L2 FDW HP OTC","FDW HP OTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9006311540208,NA,NA,NA,NA,NA
"473",473,2007-07-17,"MBH40FL901_XQ01","MBH",40,"FL","901_X","XQ01","m","L 2oo3 FDW HP OTC","FDW HP OTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9016587909728,NA,NA,NA,NA
"474",474,2007-07-17,"MBH50CT001_XQ60","MBH",50,"CT","001_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.798553736661,NA
"475",475,2007-07-17,"MBH50CT002_XQ60","MBH",50,"CT","002_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.49391041401,NA
"476",476,2007-07-17,"MBH50CT901_XJ60","MBH",50,"CT","901_X","XJ60","degC","T ARND BRG HOUSING","T BRG HOUSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.800555720561
"477",477,2007-07-18,"MBD21CY001_XQ60","MBD",21,"CY","001_X","XQ60","um","REL VIB SHAFT CPRSR R","REL VIB SHAFT CPRSR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.915408936467,NA,NA
"478",478,2007-07-18,"MBD21CY002_XQ60","MBD",21,"CY","002_X","XQ60","um","REL VIB SHAFT CPRSR L","REL VIB SHAFT CPRSR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.7741940650862,NA,NA,NA,NA,NA,NA,NA
"479",479,2007-07-18,"MBD22CT002_XQ60","MBD",22,"CT","002_X","XQ60","degC","T THRUST BEAR SIDE 5H SCLD VAL","T THRUST BEAR",NA,NA,83.3049657079907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",480,2007-07-18,"MBD22CT003_XQ60","MBD",22,"CT","003_X","XQ60","degC","T THRUST BEAR SIDE 8H SCLD VAL","T THRUST BEAR",NA,NA,NA,82.8048577679433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",481,2007-07-18,"MBD22CT004_XQ60","MBD",22,"CT","004_X","XQ60","degC","T THRUST BEAR SIDE 11H SCLD VAL","T THRUST BEAR",86.1777688106134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",482,2007-07-18,"MBD22CT005_XQ60","MBD",22,"CT","005_X","XQ60","degC","T THRUST BEAR SIDE 2H SCLD VAL","T THRUST BEAR",NA,84.9708758367425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",483,2007-07-18,"MBD22CT006_XQ60","MBD",22,"CT","006_X","XQ60","degC","T OPP THRUST BEAR 2H SCLD VAL","T OPP THRUST BEAR",NA,61.3253227790486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",484,2007-07-18,"MBD22CT007_XQ60","MBD",22,"CT","007_X","XQ60","degC","T OPP THRUST BEAR 5H SCLD VAL","T OPP THRUST BEAR",NA,NA,61.4724257434259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",485,2007-07-18,"MBH40CF100_XQ60","MBH",40,"CF","100_X","XQ60","mbar","F AIR DESP OTC AP","F AIR DESP OTC AP",NA,NA,NA,NA,243.762802938247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",486,2007-07-18,"MBH40CP015_XQ60","MBH",40,"CP","015_X","XQ60","mbar","DP QW NOZ HP","DP QW NOZ HP",NA,NA,NA,NA,NA,NA,NA,NA,366.475806827153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",487,2007-07-18,"MBH40CP100_XQ60","MBH",40,"CP","100_X","XQ60","barA","P AIR DESP OTC AP","P AIR DESP",NA,NA,NA,NA,28.2336450381175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",488,2007-07-18,"MBH40CP100_XQ65","MBH",40,"CP","100_X","XQ65","barA","P TOT AIR DESO OTC AP","P TOT AIR DESO",NA,NA,NA,NA,28.1249631355405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",489,2007-07-18,"MBH40CT001_XQ60","MBH",40,"CT","001_X","XQ60","degC","T AFTR HPCLR 1","T AFT HPCLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,340.139605771354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",490,2007-07-18,"MBH40CT002_XQ60","MBH",40,"CT","002_X","XQ60","degC","T AFT HPCLR 2","T AFT HPCLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.935959450874,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",491,2007-07-18,"MBH40CT003_XQ60","MBH",40,"CT","003_X","XQ60","degC","T AFT HPCLR 3","T AFT HPCLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.997577927216,NA,NA,NA,NA,NA,NA,NA,NA
"492",492,2007-07-18,"MBH40CT011_XQ60","MBH",40,"CT","011_X","XQ60","degC","T COOL AIR HP TRB DISK11 SCLD VAL","T COOL AIR HP TRB",NA,NA,NA,NA,NA,452.942161858617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",493,2007-07-18,"MBH40CT012_XQ60","MBH",40,"CT","012_X","XQ60","degC","T COOL AIR HP TRB DISK12 SCLD VAL","T COOL AIR HP TRB",NA,NA,NA,NA,NA,NA,452.868823169809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",494,2007-07-18,"MBH40CT021_XQ60","MBH",40,"CT","021_X","XQ60","degC","T COMP 1 MBH40GD010","T COMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3225764519369,NA,NA,NA
"495",495,2007-07-18,"MBH40CT022_XQ60","MBH",40,"CT","022_X","XQ60","degC","T COMP 2 MBH40GD010","T COMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.0600822648953,NA,NA,NA
"496",496,2007-07-18,"MBH40CT023_XQ60","MBH",40,"CT","023_X","XQ60","degC","T COMP 3 MBH40GD010","T COMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9859388371377,NA,NA,NA
"497",497,2007-07-18,"MBH40CT031_XQ60","MBH",40,"CT","031_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT",NA,NA,NA,NA,NA,NA,NA,377.111769038715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",498,2007-07-18,"MBH40CT032_XQ60","MBH",40,"CT","032_X","XQ60","degC","T COMPR ROT END FACE SCLD VAL","T COMPR ROT",NA,NA,NA,NA,NA,NA,NA,377.229358606331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",499,2007-07-18,"MBH40FL001_XQ01","MBH",40,"FL","001_X","XQ01","m","L1 FDW HP OTC","FDW HP OTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9831534710891,NA,NA,NA,NA,NA,NA
"500",500,2007-07-18,"MBH40FL002_XQ01","MBH",40,"FL","002_X","XQ01","m","L2 FDW HP OTC","FDW HP OTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9831534710891,NA,NA,NA,NA,NA
"501",501,2007-07-18,"MBH40FL901_XQ01","MBH",40,"FL","901_X","XQ01","m","L 2oo3 FDW HP OTC","FDW HP OTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9822531296036,NA,NA,NA,NA
"502",502,2007-07-18,"MBH50CT001_XQ60","MBH",50,"CT","001_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.001439999664,NA
"503",503,2007-07-18,"MBH50CT002_XQ60","MBH",50,"CT","002_X","XQ60","degC","T AROUND BEAR HOUSING 1 SCLD VAL","T BRG HOUSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.743432155729,NA
"504",504,2007-07-18,"MBH50CT901_XJ60","MBH",50,"CT","901_X","XJ60","degC","T ARND BRG HOUSING","T BRG HOUSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.002843175127
"505",505,2007-07-19,"MBD21CY001_XQ60","MBD",21,"CY","001_X","XQ60","um","REL VIB SHAFT CPRSR R","REL VIB SHAFT CPRSR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2617328451719,NA,NA
"506",506,2007-07-19,"MBD21CY002_XQ60","MBD",21,"CY","002_X","XQ60","um","REL VIB SHAFT CPRSR L","REL VIB SHAFT CPRSR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.7618934468206,NA,NA,NA,NA,NA,NA,NA
"507",507,2007-07-19,"MBD22CT002_XQ60","MBD",22,"CT","002_X","XQ60","degC","T THRUST BEAR SIDE 5H SCLD VAL","T THRUST BEAR",NA,NA,82.5862762407014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",508,2007-07-19,"MBD22CT003_XQ60","MBD",22,"CT","003_X","XQ60","degC","T THRUST BEAR SIDE 8H SCLD VAL","T THRUST BEAR",NA,NA,NA,82.1193842300955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",509,2007-07-19,"MBD22CT004_XQ60","MBD",22,"CT","004_X","XQ60","degC","T THRUST BEAR SIDE 11H SCLD VAL","T THRUST BEAR",85.4177697994167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",510,2007-07-19,"MBD22CT005_XQ60","MBD",22,"CT","005_X","XQ60","degC","T THRUST BEAR SIDE 2H SCLD VAL","T THRUST BEAR",NA,84.2520828799091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",511,2007-07-19,"MBD22CT006_XQ60","MBD",22,"CT","006_X","XQ60","degC","T OPP THRUST BEAR 2H SCLD VAL","T OPP THRUST BEAR",NA,61.3593791208872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",512,2007-07-19,"MBD22CT007_XQ60","MBD",22,"CT","007_X","XQ60","degC","T OPP THRUST BEAR 5H SCLD VAL","T OPP THRUST BEAR",NA,NA,61.5626091053918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",513,2007-07-19,"MBH40CF100_XQ60","MBH",40,"CF","100_X","XQ60","mbar","F AIR DESP OTC AP","F AIR DESP OTC AP",NA,NA,NA,NA,237.817620001742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",514,2007-07-19,"MBH40CP015_XQ60","MBH",40,"CP","015_X","XQ60","mbar","DP QW NOZ HP","DP QW NOZ HP",NA,NA,NA,NA,NA,NA,NA,NA,358.78964987985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",515,2007-07-19,"MBH40CP100_XQ60","MBH",40,"CP","100_X","XQ60","barA","P AIR DESP OTC AP","P AIR DESP",NA,NA,NA,NA,27.4617630380318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",516,2007-07-19,"MBH40CP100_XQ65","MBH",40,"CP","100_X","XQ65","barA","P TOT AIR DESO OTC AP","P TOT AIR DESO",NA,NA,NA,NA,27.3561137935862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",517,2007-07-19,"MBH40CT001_XQ60","MBH",40,"CT","001_X","XQ60","degC","T AFTR HPCLR 1","T AFT HPCLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,340.157667211534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",518,2007-07-19,"MBH40CT002_XQ60","MBH",40,"CT","002_X","XQ60","degC","T AFT HPCLR 2","T AFT HPCLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.941002544265,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",519,2007-07-19,"MBH40CT003_XQ60","MBH",40,"CT","003_X","XQ60","degC","T AFT HPCLR 3","T AFT HPCLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.001031311001,NA,NA,NA,NA,NA,NA,NA,NA
